Code_GHM,Libelle_GHS,Tarif_Public_2022,Tarif_Prive_2022,Tarif_Public_2023,Tarif_Prive_2023,Tarif_Public_2024,Tarif_Prive_2024
09M041,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 1",1893.5,724.8,2025.0,762.66,2142.46,782.8
09M042,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 2",2929.7,1105.3,3134.0,1163.0,3314.86,1193.7
09M043,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 3",3941.3,1379.8,4216.0,1451.91,4459.51,1490.3
09M044,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, niveau 4",5500.1,1996.6,5883.0,2100.88,6223.28,2156.4
09M04T,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge inférieur à 18 ans, très courte durée",304.2,152.3,325.0,160.24,335.34,160.2
09M051,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 1",1740.3,1025.7,1862.0,1079.3,1969.09,1107.8
09M052,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 2",3042.7,1871.1,3255.0,1968.83,3442.73,2020.9
09M053,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 3",4440.6,2714.4,4750.0,2856.16,5024.47,2931.6
09M054,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, niveau 4",6475.8,3697.2,6927.0,3890.34,7327.28,3993.2
09M05T,"Lésions, infections et inflammations de la peau et des tissus sous-cutanés, âge supérieur à 17 ans, très courte durée",304.2,168.3,325.0,177.05,335.34,177.1
09M061,"Ulcères cutanés, niveau 1",1457.9,1043.3,1560.0,1097.79,1649.61,1126.8
09M062,"Ulcères cutanés, niveau 2",3925.9,3314.7,4199.0,3487.79,4442.07,3580.0
09M063,"Ulcères cutanés, niveau 3",6353.3,4797.6,6796.0,5048.15,7188.68,5181.6
09M064,"Ulcères cutanés, niveau 4",8169.5,6630.8,8739.0,6977.1,9243.58,7161.5
09M06T,"Ulcères cutanés, très courte durée",304.2,285.4,325.0,300.32,335.34,300.3
09M071,"Autres affections dermatologiques, niveau 1",1140.9,559.1,1220.0,588.29,1290.87,603.8
09M072,"Autres affections dermatologiques, niveau 2",3053.6,1618.4,3266.0,1702.98,3455.06,1748.0
09M073,"Autres affections dermatologiques, niveau 3",4344.5,2394.4,4647.0,2519.41,4915.76,2586.0
09M074,"Autres affections dermatologiques, niveau 4",6514.3,3233.0,6968.0,3401.83,7370.82,3491.7
09M07T,"Autres affections dermatologiques, très courte durée",304.2,201.3,325.0,211.78,335.34,211.8
09M081,"Affections dermatologiques sévères, niveau 1",2036.1,828.7,2178.0,871.93,2303.78,895.0
09M082,"Affections dermatologiques sévères, niveau 2",3589.3,1603.5,3839.0,1687.27,4061.18,1731.9
09M083,"Affections dermatologiques sévères, niveau 3",5046.7,2150.8,5398.0,2263.15,5710.25,2323.0
09M084,"Affections dermatologiques sévères, niveau 4",7489.1,3043.1,8011.0,3202.06,8473.75,3286.7
09M08T,"Affections dermatologiques sévères, très courte durée",355.4,122.5,380.0,128.87,391.82,128.9
09M091,"Affections non malignes des seins, niveau 1",1773.9,781.7,1897.0,822.48,2007.08,844.2
09M092,"Affections non malignes des seins, niveau 2",2662.3,1340.5,2848.0,1410.49,3012.3,1447.8
09M093,"Affections non malignes des seins, niveau 3",4119.1,2069.2,4406.0,2177.25,4660.66,2234.8
09M094,"Affections non malignes des seins, niveau 4",7076.1,2616.4,7569.0,2753.04,8006.51,2825.8
09M09T,"Affections non malignes des seins, très courte durée",406.7,238.5,435.0,251.0,448.3,251.0
09M101,"Tumeurs malignes des seins, niveau 1",1081.9,663.6,1157.0,698.29,1224.12,716.7
09M102,"Tumeurs malignes des seins, niveau 2",4985.0,2106.0,5332.0,2215.97,5640.45,2274.5
09M103,"Tumeurs malignes des seins, niveau 3",7549.5,3120.3,8076.0,3283.27,8542.11,3370.0
09M104,"Tumeurs malignes des seins, niveau 4",11002.3,4317.9,11769.0,4543.39,12448.88,4663.5
09M10T,"Tumeurs malignes des seins, très courte durée",469.9,285.4,503.0,300.32,518.03,300.3
09M111,"Tumeurs de la peau, niveau 1",818.9,321.4,876.0,338.22,926.54,347.2
09M112,"Tumeurs de la peau, niveau 2",3929.6,1124.4,4203.0,1183.08,4446.27,1214.3
09M113,"Tumeurs de la peau, niveau 3",6924.7,1657.7,7407.0,1744.25,7835.1,1790.3
09M114,"Tumeurs de la peau, niveau 4",10381.8,2246.3,11105.0,2363.58,11746.77,2426.0
09M11T,"Tumeurs de la peau, très courte durée",304.2,168.3,325.0,177.05,335.34,177.1
09M12Z,Explorations et surveillance des affections de la peau,355.4,152.3,380.0,160.24,391.82,160.2
09M13Z,Explorations et surveillance des affections des seins,304.2,238.5,325.0,251.0,335.34,251.0
09M14T,"Symptômes et autres recours aux soins concernant les affections de la peau, très courte durée",251.9,122.5,269.0,128.87,277.64,128.9
09M14Z,Symptômes et autres recours aux soins concernant les affections de la peau,1558.2,645.7,1667.0,679.38,1763.04,697.3
09M15Z,Symptômes et autres recours aux soins concernant les affections des seins,406.7,238.5,435.0,251.0,448.3,251.0
09Z02B,"Chirurgie esthétique, avec complication significative",3788.5,1900.0,4053.0,1999.22,4286.63,2052.1
10C021,"Interventions sur l'hypophyse, niveau 1",5573.5,2714.2,5962.0,2855.92,6143.9,2855.9
10C022,"Interventions sur l'hypophyse, niveau 2",7002.2,4672.1,7490.0,4916.12,7718.82,4916.1
10C023,"Interventions sur l'hypophyse, niveau 3",15035.5,8042.4,16083.0,8462.47,16574.35,8462.5
10C024,"Interventions sur l'hypophyse, niveau 4",33028.9,16101.6,35331.0,16942.59,36409.37,16942.6
10C031,"Interventions sur les glandes surrénales, niveau 1",5402.3,2160.7,5779.0,2273.53,5955.2,2273.5
10C032,"Interventions sur les glandes surrénales, niveau 2",6536.9,3935.1,6992.0,4140.68,7205.89,4140.7
10C033,"Interventions sur les glandes surrénales, niveau 3",16790.2,7971.7,17960.0,8388.04,18508.68,8388.0
10C034,"Interventions sur les glandes surrénales, niveau 4",32230.8,9085.5,34477.0,9560.08,35529.6,9560.1
10C051,"Interventions sur les parathyroïdes, niveau 1",3339.8,1846.8,3573.0,1943.22,3681.67,1943.2
10C052,"Interventions sur les parathyroïdes, niveau 2",5058.0,2689.1,5410.0,2829.54,5575.66,2829.5
10C053,"Interventions sur les parathyroïdes, niveau 3",11194.2,5248.9,11974.0,5523.01,12339.88,5523.0
10C054,"Interventions sur les parathyroïdes, niveau 4",22678.3,8196.7,24259.0,8624.85,24999.41,8624.9
10C071,"Interventions sur le tractus thyréoglosse, niveau 1",2090.5,923.8,2236.0,972.08,2304.47,972.1
10C072,"Interventions sur le tractus thyréoglosse, niveau 2",2881.7,1465.0,3083.0,1541.56,3176.69,1541.6
10C073,"Interventions sur le tractus thyréoglosse, niveau 3",7469.8,2807.9,7990.0,2954.52,8234.34,2954.5
10C074,"Interventions sur le tractus thyréoglosse, niveau 4",12817.3,4384.9,13710.0,4613.89,14129.12,4613.9
10C081,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 1",3191.8,1252.0,3414.0,1317.44,3518.49,1317.4
10C082,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 2",8452.0,2384.7,9041.0,2509.26,9317.06,2509.3
10C083,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 3",12900.6,4577.4,13800.0,4816.48,14220.94,4816.5
10C084,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, niveau 4",19899.7,7130.1,21286.0,7502.56,21936.45,7502.6
10C08J,"Autres interventions pour troubles endocriniens, métaboliques ou nutritionnels, en ambulatoire",3191.8,1252.0,3414.0,1317.44,3518.49,1317.4
10C091,"Gastroplasties pour obésité, niveau 1",4535.8,2676.6,4852.0,2816.39,5000.01,2816.4
10C092,"Gastroplasties pour obésité, niveau 2",6089.0,3755.3,6513.0,3951.45,6712.2,3951.5
10C093,"Gastroplasties pour obésité, niveau 3",11577.1,5902.9,12384.0,6211.24,12761.98,6211.2
10C094,"Gastroplasties pour obésité, niveau 4",21870.3,7358.7,23394.0,7743.06,24108.71,7743.1
10C101,"Autres interventions pour obésité, niveau 1",3086.3,1399.1,3301.0,1472.16,3402.17,1472.2
10C102,"Autres interventions pour obésité, niveau 2",4185.4,2113.2,4477.0,2223.59,4613.72,2223.6
10C103,"Autres interventions pour obésité, niveau 3",9311.6,4065.1,9961.0,4277.42,10264.64,4277.4
10C104,"Autres interventions pour obésité, niveau 4",15111.0,6359.4,16164.0,6691.56,16657.6,6691.6
10C111,"Interventions sur la thyroïde pour tumeurs malignes, niveau 1",3989.7,1821.4,4268.0,1916.54,4398.04,1916.5
10C112,"Interventions sur la thyroïde pour tumeurs malignes, niveau 2",5704.2,2577.3,6102.0,2711.96,6287.96,2712.0
10C113,"Interventions sur la thyroïde pour tumeurs malignes, niveau 3",13976.8,4516.8,14951.0,4752.75,15407.3,4752.8
10C114,"Interventions sur la thyroïde pour tumeurs malignes, niveau 4",24183.5,7053.5,25869.0,7421.96,26658.71,7422.0
10C121,"Interventions sur la thyroïde pour affections non malignes, niveau 1",2603.7,1526.8,2785.0,1606.55,2870.22,1606.6
10C122,"Interventions sur la thyroïde pour affections non malignes, niveau 2",3396.9,1932.3,3634.0,2033.19,3744.56,2033.2
10C123,"Interventions sur la thyroïde pour affections non malignes, niveau 3",7414.3,3633.2,7931.0,3823.01,8173.14,3823.0
10C124,"Interventions sur la thyroïde pour affections non malignes, niveau 4",15810.0,5904.5,16912.0,6212.9,17428.13,6212.9
10C131,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 1",4952.4,3432.2,5298.0,3611.52,5459.31,3611.5
10C132,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 2",5686.1,4122.7,6082.0,4338.0,6268.12,4338.0
10C133,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 3",12094.5,7236.3,12937.0,7614.27,13332.31,7614.3
10C134,"Interventions digestives autres que les gastroplasties, pour obésité, niveau 4",19743.7,16442.9,21120.0,17301.74,21764.45,17301.7
10M021,"Diabète, âge supérieur à 35 ans, niveau 1",1877.4,1143.0,2008.0,1202.73,2124.21,1234.5
10M022,"Diabète, âge supérieur à 35 ans, niveau 2",2908.8,1547.5,3112.0,1628.3,3291.28,1671.3
10M023,"Diabète, âge supérieur à 35 ans, niveau 3",4398.8,2268.6,4705.0,2387.13,4977.12,2450.2
10M024,"Diabète, âge supérieur à 35 ans, niveau 4",7332.4,3571.4,7843.0,3757.93,8296.46,3857.2
10M02T,"Diabète, âge supérieur à 35 ans, très courte durée",355.4,152.3,380.0,160.24,391.82,160.2
10M031,"Diabète, âge inférieur à 36 ans, niveau 1",2087.7,919.3,2233.0,967.27,2362.17,992.8
10M032,"Diabète, âge inférieur à 36 ans, niveau 2",3391.5,1215.0,3628.0,1278.48,3837.36,1312.3
10M033,"Diabète, âge inférieur à 36 ans, niveau 3",4184.5,1776.6,4476.0,1869.38,4734.69,1918.8
10M034,"Diabète, âge inférieur à 36 ans, niveau 4",7068.0,2753.7,7561.0,2897.48,7997.3,2974.1
10M03T,"Diabète, âge inférieur à 36 ans, très courte durée",304.2,122.5,325.0,128.87,335.34,128.9
10M071,"Autres troubles endocriniens, niveau 1",1851.4,934.4,1980.0,983.23,2094.86,1009.2
10M072,"Autres troubles endocriniens, niveau 2",3217.0,1401.2,3441.0,1474.43,3639.97,1513.4
10M073,"Autres troubles endocriniens, niveau 3",5149.4,1966.2,5508.0,2068.93,5826.42,2123.6
10M074,"Autres troubles endocriniens, niveau 4",8425.8,3049.7,9013.0,3208.94,9533.62,3293.7
10M07T,"Autres troubles endocriniens, très courte durée",406.7,122.5,435.0,128.87,448.3,128.9
10M081,"Acidocétose et coma diabétique, niveau 1",2538.7,860.1,2716.0,905.05,2872.49,929.0
10M082,"Acidocétose et coma diabétique, niveau 2",3323.5,1305.2,3555.0,1373.41,3760.53,1409.7
10M083,"Acidocétose et coma diabétique, niveau 3",4556.6,1807.1,4874.0,1901.44,5155.74,1951.7
10M084,"Acidocétose et coma diabétique, niveau 4",8214.4,2725.7,8787.0,2868.09,9294.47,2943.9
10M08T,"Acidocétose et coma diabétique, très courte durée",304.2,122.5,325.0,128.87,335.34,128.9
10M091,"Obésité, niveau 1",1469.4,1088.8,1572.0,1145.63,1662.61,1175.9
10M092,"Obésité, niveau 2",2524.5,1527.8,2700.0,1607.57,2856.44,1650.1
10M093,"Obésité, niveau 3",3692.6,2223.0,3950.0,2339.07,4178.14,2400.9
10M094,"Obésité, niveau 4",6839.4,3423.9,7316.0,3602.74,7738.63,3698.0
10M09T,"Obésité, très courte durée",355.4,122.5,380.0,128.87,391.82,128.9
10M101,"Maladies métaboliques congénitales sévères, niveau 1",2507.1,231.2,2682.0,243.26,2836.68,249.7
10M102,"Maladies métaboliques congénitales sévères, niveau 2",5335.1,654.8,5707.0,688.97,6036.55,707.2
10M103,"Maladies métaboliques congénitales sévères, niveau 3",9075.7,967.8,9708.0,1018.34,10268.98,1045.3
10M104,"Maladies métaboliques congénitales sévères, niveau 4",13684.4,1491.4,14638.0,1569.34,15483.63,1610.8
10M10T,"Maladies métaboliques congénitales sévères, très courte durée",406.7,105.0,435.0,110.47,448.3,113.4
10M111,"Autres maladies métaboliques congénitales, niveau 1",1577.7,439.2,1688.0,462.11,1785.12,474.3
10M112,"Autres maladies métaboliques congénitales, niveau 2",3824.7,688.6,4091.0,724.58,4327.61,743.7
10M113,"Autres maladies métaboliques congénitales, niveau 3",6976.7,932.7,7463.0,981.44,7893.98,1007.4
10M114,"Autres maladies métaboliques congénitales, niveau 4",11079.8,1445.7,11852.0,1521.22,12536.61,1561.4
10M11T,"Autres maladies métaboliques congénitales, très courte durée",355.4,168.3,380.0,177.05,391.82,177.1
10M121,"Tumeurs des glandes endocrines, niveau 1",1871.7,582.9,2002.0,613.38,2117.82,629.6
10M122,"Tumeurs des glandes endocrines, niveau 2",2810.0,1483.9,3006.0,1561.4,3179.47,1602.7
10M123,"Tumeurs des glandes endocrines, niveau 3",6115.0,3150.2,6541.0,3314.74,6918.97,3402.3
10M124,"Tumeurs des glandes endocrines, niveau 4",9732.9,4910.6,10411.0,5167.12,11012.63,5303.7
10M12T,"Tumeurs des glandes endocrines, très courte durée",469.9,122.5,503.0,128.87,518.03,128.9
10M13T,"Explorations et surveillance pour affections endocriniennes et métaboliques, très courte durée",355.4,238.5,380.0,251.0,391.82,251.0
10M13Z,Explorations et surveillance pour affections endocriniennes et métaboliques,1622.3,828.1,1735.0,871.36,1835.57,894.4
10M14T,"Symptômes et autres recours aux soins de la CMD 10, très courte durée",406.7,122.5,435.0,128.87,448.3,128.9
10M14Z,Symptômes et autres recours aux soins de la CMD 10,1621.2,712.4,1734.0,749.63,1834.38,769.4
10M151,"Troubles métaboliques, âge inférieur à 18 ans, niveau 1",1674.1,554.2,1791.0,583.18,1894.22,598.6
10M152,"Troubles métaboliques, âge inférieur à 18 ans, niveau 2",3016.9,1077.2,3227.0,1133.48,3413.54,1163.4
10M153,"Troubles métaboliques, âge inférieur à 18 ans, niveau 3",4934.9,1802.2,5279.0,1896.36,5583.75,1946.5
10M154,"Troubles métaboliques, âge inférieur à 18 ans, niveau 4",10093.2,4725.3,10797.0,4972.12,11420.22,5103.5
10M15T,"Troubles métaboliques, âge inférieur à 18 ans, très courte durée",304.2,122.5,325.0,128.87,335.34,128.9
10M161,"Troubles métaboliques, âge supérieur à 17 ans, niveau 1",1282.3,768.9,1372.0,809.09,1450.87,830.5
10M162,"Troubles métaboliques, âge supérieur à 17 ans, niveau 2",2627.7,1494.0,2811.0,1572.05,2973.22,1613.6
10M163,"Troubles métaboliques, âge supérieur à 17 ans, niveau 3",3765.2,2371.6,4028.0,2495.49,4260.29,2561.4
10M164,"Troubles métaboliques, âge supérieur à 17 ans, niveau 4",5468.4,3044.2,5849.0,3203.2,6187.39,3287.9
10M16T,"Troubles métaboliques, âge supérieur à 17 ans, très courte durée",304.2,168.3,325.0,177.05,335.34,177.1
10M171,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 1",2302.5,730.3,2463.0,768.44,2605.22,788.8
10M172,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 2",5023.0,1817.5,5373.0,1912.45,5683.38,1963.0
10M173,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 3",7918.9,2549.5,8471.0,2682.7,8960.06,2753.6
10M174,"Troubles nutritionnels divers, âge inférieur à 18 ans, niveau 4",15877.1,3929.1,16984.0,4134.29,17964.63,4243.6
10M17T,"Troubles nutritionnels divers, âge inférieur à 18 ans, très courte durée",355.4,152.3,380.0,160.24,391.82,160.2
10M181,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 1",1914.2,1216.2,2048.0,1279.76,2165.87,1313.6
10M182,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 2",3896.7,1773.8,4168.0,1866.42,4409.06,1915.7
10M183,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 3",5958.7,2605.8,6374.0,2741.9,6742.11,2814.4
10M184,"Troubles nutritionnels divers, âge supérieur à 17 ans, niveau 4",7764.8,3889.0,8306.0,4092.17,8785.7,4200.3
10M18T,"Troubles nutritionnels divers, âge supérieur à 17 ans, très courte durée",355.4,201.3,380.0,211.78,391.82,211.8
10M191,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 1",406.7,152.3,435.0,160.24,448.3,160.2
10M192,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 2",3851.8,2275.8,4120.0,2394.62,4358.28,2457.9
10M193,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 3",4628.0,2493.3,4951.0,2623.48,5236.51,2692.8
10M194,"Autres affections de la CMD 10 concernant majoritairement la petite enfance, niveau 4",5049.9,2543.6,5402.0,2676.46,5713.89,2747.2
10M201,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 1",304.2,152.3,325.0,160.24,335.34,160.2
10M202,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 2",2436.0,890.9,2606.0,937.4,2756.29,962.2
10M203,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 3",3978.9,1364.8,4256.0,1436.1,4502.09,1474.1
10M204,"Problèmes alimentaires du nouveau-né et du nourrisson, niveau 4",4504.8,1737.5,4819.0,1828.21,5097.04,1876.5
11C021,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection tumorale, niveau 1",7568.8,4077.2,8096.0,4290.13,8343.43,4290.1
11C022,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection tumorale, niveau 2",10079.8,5667.2,10782.0,5963.16,11111.4,5963.2
11C023,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection tumorale, niveau 3",13389.0,7973.8,14322.0,8390.32,14759.33,8390.3
11C024,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection tumorale, niveau 4",18233.3,10478.0,19504.0,11025.27,20099.51,11025.3
11C031,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection non tumorale, niveau 1",5111.8,3302.6,5468.0,3475.06,5634.97,3475.1
11C032,"Interventions sur les reins et les uretères et chirurgie majeure de la vessie pour une affection non tumorale, niveau 2",8294.4,4499.1,8872.0,4734.08,9143.37,4734.1
