GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
19M153;Autres psychoses, âge supérieur à 79 ans, niveau 3;6 253,20 €;2 084,30 €
19M154;Autres psychoses, âge supérieur à 79 ans, niveau 4;9 448,70 €;152,30 €
19M15T;Autres psychoses, âge supérieur à 79 ans, très courte durée;304,20 €;300,90 €
19M15T;Autres psychoses, âge supérieur à 79 ans, très courte durée;607,40 €;1 295,50 €
19M161;Autres psychoses, âge inférieur à 80 ans, niveau 1;1 693,60 €;1 577,70 €
19M162;Autres psychoses, âge inférieur à 80 ans, niveau 2;3 458,50 €;1 959,50 €
19M163;Autres psychoses, âge inférieur à 80 ans, niveau 3;5 154,40 €;3 668,90 €
19M164;Autres psychoses, âge inférieur à 80 ans, niveau 4;6 499,40 €;168,30 €
19M16T;Autres psychoses, âge inférieur à 80 ans, très courte durée;304,20 €;345,80 €
19M16T;Autres psychoses, âge inférieur à 80 ans, très courte durée;605,20 €;168,30 €
19M171;Maladies et troubles du développement psychologiques de l'enfance, niveau 1;304,20 €;334,00 €
19M171;Maladies et troubles du développement psychologiques de l'enfance, niveau 1;650,00 €;615,70 €
19M172;Maladies et troubles du développement psychologiques de l'enfance, niveau 2;1 211,00 €;804,90 €
19M173;Maladies et troubles du développement psychologiques de l'enfance, niveau 3;1 649,20 €;951,80 €
19M174;Maladies et troubles du développement psychologiques de l'enfance, niveau 4;1 923,90 €;1 311,60 €
19M181;Autres maladies et troubles mentaux de l'enfance, niveau 1;2 476,70 €;3 023,20 €
19M182;Autres maladies et troubles mentaux de l'enfance, niveau 2;4 343,60 €;3 952,20 €
19M183;Autres maladies et troubles mentaux de l'enfance, niveau 3;5 852,00 €;4 673,50 €
19M184;Autres maladies et troubles mentaux de l'enfance, niveau 4;7 310,30 €;238,50 €
19M18T;Autres maladies et troubles mentaux de l'enfance, très courte durée;251,90 €;457,00 €
19M18T;Autres maladies et troubles mentaux de l'enfance, très courte durée;655,50 €;699,90 €
19M191;Troubles de l'humeur, niveau 1;1 674,00 €;1 416,40 €
19M192;Troubles de l'humeur, niveau 2;3 488,20 €;1 784,80 €
19M193;Troubles de l'humeur, niveau 3;4 514,30 €;2 104,40 €
19M194;Troubles de l'humeur, niveau 4;5 565,10 €;152,30 €
19M19T;Troubles de l'humeur, très courte durée;304,20 €;297,10 €
19M19T;Troubles de l'humeur, très courte durée;554,90 €;922,90 €
19M201;Autres troubles mentaux, niveau 1;1 956,40 €;1 684,30 €
19M202;Autres troubles mentaux, niveau 2;3 607,30 €;2 161,20 €
19M203;Autres troubles mentaux, niveau 3;5 122,50 €;2 555,60 €
19M204;Autres troubles mentaux, niveau 4;7 131,30 €;122,50 €
19M20T;Autres troubles mentaux, très courte durée;304,20 €;211,50 €
19M20T;Autres troubles mentaux, très courte durée;567,60 €;238,50 €
19M21Z;Explorations et surveillance pour maladies et troubles mentaux;355,40 €;680,50 €
19M21Z;Explorations et surveillance pour maladies et troubles mentaux;723,80 €;168,30 €
19M22T;Symptômes et autres recours aux soins de la CMD 19, très courte durée;304,20 €;350,30 €
19M22T;Symptômes et autres recours aux soins de la CMD 19, très courte durée;632,70 €;1 593,60 €
19M22Z;Symptômes et autres recours aux soins de la CMD 19;2 662,10 €;2 827,40 €
20Z021;Toxicomanies non éthyliques avec dépendance, niveau 1;5 325,50 €;1 530,90 €
20Z021;Toxicomanies non éthyliques avec dépendance, niveau 1;2 747,40 €;3 660,40 €
20Z022;Toxicomanies non éthyliques avec dépendance, niveau 2;7 474,70 €;1 981,90 €
20Z022;Toxicomanies non éthyliques avec dépendance, niveau 2;3 856,20 €;4 303,80 €
20Z023;Toxicomanies non éthyliques avec dépendance, niveau 3;12 308,60 €;2 330,30 €
20Z023;Toxicomanies non éthyliques avec dépendance, niveau 3;6 349,90 €;5 933,30 €
20Z024;Toxicomanies non éthyliques avec dépendance, niveau 4;16 193,60 €;3 212,60 €
20Z024;Toxicomanies non éthyliques avec dépendance, niveau 4;8 354,20 €;380,70 €
20Z02T;Toxicomanies non éthyliques avec dépendance, très courte durée;521,20 €;346,10 €
20Z031;Abus de drogues non éthyliques sans dépendance, niveau 1;719,50 €;2 964,60 €
20Z032;Abus de drogues non éthyliques sans dépendance, niveau 2;2 089,10 €;3 777,20 €
20Z033;Abus de drogues non éthyliques sans dépendance, niveau 3;3 274,50 €;5 207,20 €
20Z034;Abus de drogues non éthyliques sans dépendance, niveau 4;4 311,60 €;3 023,70 €
20Z041;Ethylisme avec dépendance, niveau 1;4 919,30 €;1 637,20 €
20Z041;Ethylisme avec dépendance, niveau 1;2 537,80 €;3 128,10 €
20Z042;Ethylisme avec dépendance, niveau 2;6 700,00 €;1 693,70 €
20Z042;Ethylisme avec dépendance, niveau 2;3 456,50 €;4 356,00 €
20Z043;Ethylisme avec dépendance, niveau 3;9 939,10 €;2 358,50 €
20Z043;Ethylisme avec dépendance, niveau 3;5 127,50 €;6 583,50 €
20Z044;Ethylisme avec dépendance, niveau 4;14 427,00 €;3 564,60 €
20Z044;Ethylisme avec dépendance, niveau 4;7 444,60 €;232,60 €
20Z04T;Ethylisme avec dépendance, très courte durée;445,80 €;416,30 €
20Z051;Ethylisme aigu, niveau 1;637,50 €;416,30 €
20Z051;Ethylisme aigu, niveau 1;637,50 €;1 794,70 €
20Z052;Ethylisme aigu, niveau 2;2 792,70 €;2 693,10 €
20Z053;Ethylisme aigu, niveau 3;4 195,20 €;3 754,20 €
20Z054;Ethylisme aigu, niveau 4;6 315,50 €;1 125,70 €
20Z061;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 1;2 680,90 €;1 446,90 €
20Z062;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 2;5 861,60 €;2 191,30 €
20Z063;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 3;8 675,10 €;2 822,00 €
20Z064;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 4;11 309,40 €;313,90 €
20Z06T;Troubles mentaux organiques induits par l'alcool ou d'autres substances, très courte durée;572,70 €;836,80 €
21C041;Interventions sur la main ou le poignet à la suite de blessures, niveau 1;2 149,90 €;3 104,50 €
21C042;Interventions sur la main ou le poignet à la suite de blessures, niveau 2;6 693,00 €;5 509,20 €
21C043;Interventions sur la main ou le poignet à la suite de blessures, niveau 3;11 383,50 €;9 745,20 €
21C044;Interventions sur la main ou le poignet à la suite de blessures, niveau 4;22 504,30 €;836,80 €
21C04J;Interventions sur la main ou le poignet à la suite de blessures, en ambulatoire;2 149,90 €;962,60 €
21C051;Autres interventions pour blessures ou complications d'acte, niveau 1;2 394,50 €;2 562,10 €
21C052;Autres interventions pour blessures ou complications d'acte, niveau 2;5 647,40 €;4 448,50 €
21C053;Autres interventions pour blessures ou complications d'acte, niveau 3;9 381,30 €;9 800,70 €
21C054;Autres interventions pour blessures ou complications d'acte, niveau 4;19 810,90 €;962,60 €
21C05J;Autres interventions pour blessures ou complications d'acte, en ambulatoire;2 394,50 €;986,10 €
21C061;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 1;2 233,00 €;3 136,90 €
21C062;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 2;9 803,50 €;4 845,70 €
21C063;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 3;15 136,10 €;7 031,10 €
21C064;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 4;25 376,30 €;986,10 €
21C06J;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, en ambulatoire;2 233,00 €;444,50 €
21K02J;Traumatismes, allergies et empoisonnements sans acte opératoire, avec anesthésie, en ambulatoire;963,10 €;863,40 €
21M021;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 1;2 095,30 €;3 714,00 €
21M022;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 2;3 698,70 €;5 161,80 €
21M023;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 3;5 113,50 €;7 902,30 €
21M024;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 4;8 939,60 €;152,30 €
21M02T;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, très courte durée;355,40 €;277,10 €
21M02T;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, très courte durée;690,20 €;546,80 €
21M041;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 1;712,30 €;928,20 €
21M042;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 2;1 872,20 €;1 891,30 €
21M043;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 3;2 791,40 €;2 895,40 €
21M044;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 4;4 878,20 €;122,50 €
21M04T;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, très courte durée;304,20 €;229,20 €
21M04T;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, très courte durée;587,50 €;867,10 €
21M051;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 1;1 274,90 €;874,30 €
21M052;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 2;2 342,50 €;1 420,00 €
21M053;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 3;2 902,20 €;2 226,50 €
21M054;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 4;5 203,40 €;152,30 €
21M05T;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, très courte durée;304,20 €;302,70 €
21M05T;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, très courte durée;632,10 €;317,20 €
21M061;Traumatismes imprécis, âge inférieur à 18 ans, niveau 1;840,70 €;152,30 €
21M061;Traumatismes imprécis, âge inférieur à 18 ans, niveau 1;406,70 €;1 196,50 €
21M062;Traumatismes imprécis, âge inférieur à 18 ans, niveau 2;2 754,90 €;1 907,70 €
21M063;Traumatismes imprécis, âge inférieur à 18 ans, niveau 3;4 050,30 €;2 920,50 €
21M064;Traumatismes imprécis, âge inférieur à 18 ans, niveau 4;7 078,20 €;719,50 €
21M071;Traumatismes imprécis, âge supérieur à 17 ans, niveau 1;1 625,90 €;1 783,50 €
21M072;Traumatismes imprécis, âge supérieur à 17 ans, niveau 2;3 046,90 €;2 607,80 €
21M073;Traumatismes imprécis, âge supérieur à 17 ans, niveau 3;4 265,50 €;4 085,80 €
21M074;Traumatismes imprécis, âge supérieur à 17 ans, niveau 4;7 419,50 €;168,30 €
21M07T;Traumatismes imprécis, âge supérieur à 17 ans, très courte durée;355,40 €;344,70 €
21M07T;Traumatismes imprécis, âge supérieur à 17 ans, très courte durée;748,70 €;507,30 €
21M101;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 1;1 090,00 €;1 039,30 €
21M102;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 2;2 423,50 €;1 519,00 €
21M103;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 3;3 874,50 €;2 805,10 €
21M104;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 4;8 504,70 €;201,30 €
21M10T;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, très courte durée;304,20 €;400,70 €
21M10T;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, très courte durée;610,10 €;279,70 €
21M111;Effets toxiques des autres substances chimiques, niveau 1;1 552,50 €;3 276,30 €
21M112;Effets toxiques des autres substances chimiques, niveau 2;2 982,70 €;4 662,90 €
21M113;Effets toxiques des autres substances chimiques, niveau 3;4 510,60 €;6 820,30 €
21M114;Effets toxiques des autres substances chimiques, niveau 4;8 343,30 €;122,50 €
21M11T;Effets toxiques des autres substances chimiques, très courte durée;355,40 €;148,90 €
21M11T;Effets toxiques des autres substances chimiques, très courte durée;667,60 €;159,50 €
21M121;Autres effets toxiques, niveau 1;645,30 €;122,50 €
21M121;Autres effets toxiques, niveau 1;406,70 €;2 676,50 €
21M122;Autres effets toxiques, niveau 2;1 788,30 €;4 405,90 €
21M123;Autres effets toxiques, niveau 3;2 725,00 €;8 107,20 €
21M124;Autres effets toxiques, niveau 4;4 725,50 €;548,80 €
21M131;Maltraitance, niveau 1;1 261,60 €;201,30 €
21M131;Maltraitance, niveau 1;406,70 €;1 759,60 €
21M132;Maltraitance, niveau 2;4 600,90 €;2 805,30 €
21M133;Maltraitance, niveau 3;6 720,80 €;4 294,70 €
21M134;Maltraitance, niveau 4;12 259,60 €;382,30 €
21M141;Autres traumatismes et effets nocifs autres que les intoxications, niveau 1;1 400,00 €;1 228,10 €
21M142;Autres traumatismes et effets nocifs autres que les intoxications, niveau 2;2 900,50 €;1 954,00 €
21M143;Autres traumatismes et effets nocifs autres que les intoxications, niveau 3;5 703,40 €;2 991,30 €
21M144;Autres traumatismes et effets nocifs autres que les intoxications, niveau 4;9 943,30 €;122,50 €
21M14T;Autres traumatismes et effets nocifs autres que les intoxications, très courte durée;355,40 €;218,90 €
21M14T;Autres traumatismes et effets nocifs autres que les intoxications, très courte durée;707,40 €;444,80 €
21M151;Rejets de greffe, niveau 1;1 874,10 €;1 825,70 €
21M152;Rejets de greffe, niveau 2;7 666,80 €;2 474,40 €
21M153;Rejets de greffe, niveau 3;16 186,70 €;3 788,00 €
21M154;Rejets de greffe, niveau 4;27 114,30 €;152,30 €
21M15T;Rejets de greffe, très courte durée;469,90 €;269,20 €
21M15T;Rejets de greffe, très courte durée;919,40 €;861,30 €
21M161;Autres complications iatrogéniques non classées ailleurs, niveau 1;1 699,20 €;1 858,70 €
21M162;Autres complications iatrogéniques non classées ailleurs, niveau 2;3 323,30 €;2 982,80 €
21M163;Autres complications iatrogéniques non classées ailleurs, niveau 3;5 207,90 €;4 770,30 €
21M164;Autres complications iatrogéniques non classées ailleurs, niveau 4;8 329,40 €;168,30 €
21M16T;Autres complications iatrogéniques non classées ailleurs, très courte durée;304,20 €;380,40 €
21M16T;Autres complications iatrogéniques non classées ailleurs, très courte durée;681,80 €;8 288,40 €
22C021;Brûlures non étendues avec greffe cutanée, niveau 1;7 711,70 €;9 530,80 €
22C022;Brûlures non étendues avec greffe cutanée, niveau 2;19 353,90 €;10 801,40 €
22C023;Brûlures non étendues avec greffe cutanée, niveau 3;27 601,80 €;17 919,00 €
22C024;Brûlures non étendues avec greffe cutanée, niveau 4;46 503,20 €;2 232,80 €
22C02J;Brûlures non étendues avec greffe cutanée, en ambulatoire;2 289,50 €;1 507,50 €
22C031;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 1;3 783,20 €;6 721,90 €
22C032;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 2;11 312,20 €;7 410,20 €
22C033;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 3;14 583,70 €;12 536,30 €
22C034;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 4;25 355,00 €;362,00 €
22K02J;Brûlures sans acte opératoire, avec anesthésie, en ambulatoire;958,80 €;602,30 €
22M021;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 1;3 103,10 €;2 448,10 €
22M022;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 2;5 030,60 €;3 581,40 €
22M023;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 3;6 858,30 €;5 367,60 €
22M024;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 4;11 429,40 €;254,30 €
22M02T;Brûlures et gelures non étendues sans intervention chirurgicale, très courte durée;671,60 €;122,50 €
22M02T;Brûlures et gelures non étendues sans intervention chirurgicale, très courte durée;304,20 €;405,10 €
