GHM;LIBELLE;TARIF PUBLIC;TARIF PRIVE
05C061;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 1;7 951,03;581,90 €
05C062;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 2;7 951,03;581,90 €
05C063;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 3;7 951,03;581,90 €
05C064;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 4;7 951,03;502,40 €
05C071;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 1;8 876,89;502,40 €
05C072;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 2;8 876,89;502,40 €
05C073;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 3;8 876,89;502,40 €
05C074;Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 4;8 876,89;502,40 €
05C08T;Transferts et autres séjours courts pour autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle;1 419,62;1 178,90 €
05C081;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 1;1 419,62;1 178,90 €
05C082;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 2;1 419,62;1 178,90 €
05C083;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 3;1 419,62;1 178,90 €
05C084;Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 4;1 419,62;1 044,90 €
05C091;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 1;3 576,89;1 044,90 €
05C092;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 2;3 576,89;1 044,90 €
05C093;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 3;3 576,89;1 044,90 €
05C094;Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 4;3 576,89;1 044,90 €
05C101;Chirurgie majeure de revascularisation, niveau 1;4 271,18;574,00 €
05C102;Chirurgie majeure de revascularisation, niveau 2;4 271,18;574,00 €
05C103;Chirurgie majeure de revascularisation, niveau 3;4 271,18;574,00 €
05C104;Chirurgie majeure de revascularisation, niveau 4;4 271,18;574,00 €
05C111;Autres interventions de chirurgie vasculaire, niveau 1;2 962,33;574,00 €
05C112;Autres interventions de chirurgie vasculaire, niveau 2;2 962,33;1 359,50 €
05C113;Autres interventions de chirurgie vasculaire, niveau 3;2 962,33;1 359,50 €
05C114;Autres interventions de chirurgie vasculaire, niveau 4;2 962,33;1 359,50 €
05C121;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 1;3 455,79;1 359,50 €
05C122;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 2;3 455,79;340,70 €
05C123;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 3;3 455,79;604,60 €
05C124;Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 4;3 455,79;604,60 €
05C13J;Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, en ambulatoire;1 232,47;604,60 €
05C131;Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 1;1 232,47;604,60 €
05C132;Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 2;1 232,47;604,60 €
05C133;Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 3;1 232,47;243,70 €
05C134;Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 4;1 232,47;3 536,30 €
05C141;Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 1;1 938,07;3 536,30 €
05C142;Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 2;1 938,07;3 536,30 €
05C143;Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 3;1 938,07;3 536,30 €
05C144;Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 4;1 938,07;1 285,70 €
05C15T;Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, très courte durée;733,39;1 285,70 €
05C151;Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 1;733,39;1 285,70 €
05C152;Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 2;733,39;1 285,70 €
05C153;Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 3;733,39;1 285,70 €
05C154;Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 4;733,39;2 897,30 €
05C17J;Ligatures de veines et éveinages, en ambulatoire;921,72;2 897,30 €
05C171;Ligatures de veines et éveinages, niveau 1;921,72;2 897,30 €
05C172;Ligatures de veines et éveinages, niveau 2;921,72;2 897,30 €
05C173;Ligatures de veines et éveinages, niveau 3;921,72;1 161,20 €
05C174;Ligatures de veines et éveinages, niveau 4;921,72;1 161,20 €
05C18J;Autres interventions sur le système circulatoire, en ambulatoire;1 565,46;1 161,20 €
05C181;Autres interventions sur le système circulatoire, niveau 1;1 565,46;1 161,20 €
05C182;Autres interventions sur le système circulatoire, niveau 2;1 565,46;828,70 €
05C183;Autres interventions sur le système circulatoire, niveau 3;1 565,46;828,70 €
05C184;Autres interventions sur le système circulatoire, niveau 4;1 565,46;828,70 €
05C19T;Poses d'un défibrillateur cardiaque, très courte durée;8 737,95;828,70 €
05C191;Poses d'un défibrillateur cardiaque, niveau 1;8 737,95;828,70 €
05C192;Poses d'un défibrillateur cardiaque, niveau 2;8 737,95;739,60 €
05C193;Poses d'un défibrillateur cardiaque, niveau 3;8 737,95;739,60 €
05C194;Poses d'un défibrillateur cardiaque, niveau 4;8 737,95;739,60 €
05C201;Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 1;1 203,61;739,60 €
05C202;Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 2;1 203,61;739,60 €
05C203;Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 3;1 203,61;993,80 €
05C204;Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 4;1 203,61;993,80 €
05C21J;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, en ambulatoire;1 127,93;993,80 €
05C211;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 1;1 127,93;993,80 €
05C212;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 2;1 127,93;993,80 €
05C213;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 3;1 127,93;628,20 €
05C214;Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 4;1 127,93;628,20 €
05C22T;Remplacements de stimulateurs cardiaques permanents, très courte durée;650,99;628,20 €
05C221;Remplacements de stimulateurs cardiaques permanents, niveau 1;650,99;628,20 €
05C222;Remplacements de stimulateurs cardiaques permanents, niveau 2;650,99;628,20 €
05C223;Remplacements de stimulateurs cardiaques permanents, niveau 3;650,99;188,30 €
05C224;Remplacements de stimulateurs cardiaques permanents, niveau 4;650,99;188,30 €
05K051;Endoprothèses vasculaires avec infarctus du myocarde, niveau 1;1 617,33;188,30 €
05K052;Endoprothèses vasculaires avec infarctus du myocarde, niveau 2;1 617,33;188,30 €
05K053;Endoprothèses vasculaires avec infarctus du myocarde, niveau 3;1 617,33;188,30 €
05K054;Endoprothèses vasculaires avec infarctus du myocarde, niveau 4;1 617,33;230,00 €
05K06T;Endoprothèses vasculaires sans infarctus du myocarde, très courte durée;1 454,64;230,00 €
05K061;Endoprothèses vasculaires sans infarctus du myocarde, niveau 1;1 454,64;230,00 €
05K062;Endoprothèses vasculaires sans infarctus du myocarde, niveau 2;1 454,64;230,00 €
05K063;Endoprothèses vasculaires sans infarctus du myocarde, niveau 3;1 454,64;230,00 €
05K064;Endoprothèses vasculaires sans infarctus du myocarde, niveau 4;1 454,64;156,50 €
05K10J;Actes diagnostiques par voie vasculaire, en ambulatoire;934,83;156,50 €
05K101;Actes diagnostiques par voie vasculaire, niveau 1;934,83;156,50 €
05K102;Actes diagnostiques par voie vasculaire, niveau 2;934,83;156,50 €
05K103;Actes diagnostiques par voie vasculaire, niveau 3;934,83;156,50 €
05K104;Actes diagnostiques par voie vasculaire, niveau 4;934,83;256,80 €
05K121;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 1;2 263,10;256,80 €
05K122;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 2;2 263,10;256,80 €
05K123;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 3;2 263,10;256,80 €
05K124;Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 4;2 263,10;256,80 €
05K14Z;Mise en place de certains accès vasculaires pour des affections de la CMD 05, séjours de moins de 2 jours;506,25;296,70 €
05K15J;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, en ambulatoire;765,83;296,70 €
05K151;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 1;765,83;296,70 €
05K152;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 2;765,83;296,70 €
05K153;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 3;765,83;296,70 €
05K154;Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 4;765,83;246,30 €
05K17J;Affections cardiovasculaires sans acte opératoire de la CMD 05, avec anesthésie, en ambulatoire;415,52;246,30 €
05K191;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 1;3 815,10;246,30 €
05K192;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 2;3 815,10;246,30 €
05K193;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 3;3 815,10;246,30 €
05K194;Traitements majeurs de troubles du rythme par voie vasculaire, niveau 4;3 815,10;126,30 €
05K20T;Autres traitements de troubles du rythme par voie vasculaire, très courte durée;1 415,84;126,30 €
05K201;Autres traitements de troubles du rythme par voie vasculaire, niveau 1;1 415,84;126,30 €
05K202;Autres traitements de troubles du rythme par voie vasculaire, niveau 2;1 415,84;126,30 €
05K203;Autres traitements de troubles du rythme par voie vasculaire, niveau 3;1 415,84;126,30 €
05K204;Autres traitements de troubles du rythme par voie vasculaire, niveau 4;1 415,84;171,30 €
05K211;Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 1;4 699,59;171,30 €
05K212;Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 2;4 699,59;171,30 €
05K213;Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 3;4 699,59;171,30 €
05K214;Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 4;4 699,59;171,30 €
05K221;Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 1;1 916,71;311,90 €
05K222;Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 2;1 916,71;311,90 €
05K223;Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 3;1 916,71;311,90 €
05K224;Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 4;1 916,71;311,90 €
05K23J;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;1 368,03;311,90 €
05K231;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 1;1 368,03;223,80 €
05K232;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 2;1 368,03;223,80 €
05K233;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 3;1 368,03;223,80 €
05K234;Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 4;1 368,03;223,80 €
05K24J;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;1 242,50;223,80 €
05K241;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 1;1 242,50;318,90 €
05K242;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 2;1 242,50;318,90 €
05K243;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 3;1 242,50;318,90 €
05K244;Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 4;1 242,50;318,90 €
05K25J;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;1 632,19;198,00 €
05K251;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 1;1 632,19;198,00 €
05K252;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 2;1 632,19;198,00 €
05K253;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 3;1 632,19;198,00 €
05K254;Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 4;1 632,19;198,00 €
05K26J;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, en ambulatoire;1 046,29;200,90 €
05K261;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 1;1 046,29;200,90 €
05K262;Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 2;1 046,29;200,90 €
